movie_id,company_id,company_name
56601,19904,Kenio Films
56601,19905,"Perfect Game, The"
9552,6194,Warner Bros.
9552,48184,Hoya Productions
578,33,Universal Pictures
578,1865,Zanuck/Brown Productions
2105,33,Universal Pictures
2105,491,Summit Entertainment
2105,506,Newmarket Capital Group
2105,3169,Zide-Perry Productions
126319,694,StudioCanal
126319,2675,La Parti Productions
126319,6973,Les Armateurs
126319,13351,Melusine Productions
126319,27350,Maybe Movies
126319,32853,Gkids
10136,4,Paramount Pictures
67660,1309,Rainforest Films
10611,8411,Metro-Goldwyn-Mayer (MGM)
154,4,Paramount Pictures
3049,6194,Warner Bros.
3049,10210,Morgan Creek Productions
860,60,United Artists
860,8791,Sherwood Productions
9281,4,Paramount Pictures
75674,7295,Relativity Media
75674,8403,Bandito Brothers
9762,491,Summit Entertainment
9762,2378,Offspring Entertainment
9762,9195,Touchstone Pictures
9762,74192,Eketahuna LLC
184,14,Miramax Films
13335,12,New Line Cinema
76726,306,Twentieth Century Fox Film Corporation
76726,444,Dune Entertainment
76726,1302,Davis Entertainment
76726,43394,Adam Schroeder Productions
10269,60,United Artists
10269,3645,Barwood Films
10269,8845,Ladbroke
36819,146,Handmade Films Ltd.
17130,4,Paramount Pictures
17130,746,MTV Films
57214,1885,Silver Pictures
57214,3527,Green Hat Films
11202,306,Twentieth Century Fox Film Corporation
9357,43,Fox Searchlight Pictures
9357,7053,Catch 23 Entertainment
13812,829,Vertigo Entertainment
13812,3287,Screen Gems
13812,22791,Andale Pictures
9030,838,Paramount Vantage
9030,4622,VN Productions
19084,43,Fox Searchlight Pictures
19084,4342,Bird and a Bear Entertainment
19084,11051,Hallway Pictures
19084,11052,Catch Productions
8386,33,Universal Pictures
8386,216,Jersey Films
8386,45689,Native Pictures Productions
1360,14,Miramax Films
1360,35,Lions Gate Films
1360,689,Ventanarosa Productions
1360,690,Handprint Entertainment
101267,4,Paramount Pictures
101267,23,Imagine Entertainment
101267,746,MTV Films
101267,7377,Insurge Pictures
222935,711,Fox 2000 Pictures
222935,12292,Temple Hill Entertainment
222935,22213,TSG Entertainment
10220,14,Miramax Films
10220,1566,Spanky Pictures
31915,4,Paramount Pictures
11601,2188,Artisan Entertainment
205220,288,BBC Films
205220,308,The Weinstein Company
205220,1219,Baby Cow Productions
205220,7981,Pathé
205220,12005,Yucaipa Films
205220,18188,Magnolia Mae Films
14191,711,Fox 2000 Pictures
14191,7747,Storefront Pictures
286565,711,Fox 2000 Pictures
129670,838,Paramount Vantage
129670,2570,Bona Fide Productions
34549,2,Walt Disney Pictures
34549,4194,Karz Entertainment
57157,4,Paramount Pictures
57157,3574,Denver and Delilah Productions
57157,9350,Indian Paintbrush
1948,35,Lions Gate Films
1948,126,Lakeshore Entertainment
1948,2152,GreeneStreet Films
1948,11152,Radical Media
46889,12,New Line Cinema
46889,216,Jersey Films
387,209,Radiant Film GmbH
387,210,Süddeutscher Rundfunk
387,1704,Bavaria Film
387,7025,Westdeutscher Rundfunk (WDR)
387,11344,Twin Bros. Productions
60599,1632,Lionsgate
60599,2394,Artina Films
60599,11093,Lucky Monkey Pictures
60599,12501,Green Room Films
60599,14580,Treehouse Pictures
60599,24930,Alvernia Studios
60599,24933,LB Productions
60599,24934,Parlay Films
227719,4,Paramount Pictures
227719,746,MTV Films
227719,2481,Platinum Dunes
227719,7377,Insurge Pictures
12088,79,Village Roadshow Pictures
12088,1302,Davis Entertainment
12088,19047,Fortress Films
14799,2265,Shangri-La Entertainment
7510,559,TriStar Pictures
31246,20877,19 Entertainment
61752,43,Fox Searchlight Pictures
61752,4319,40 Acres & A Mule Filmworks
10944,21126,Pathe Productions
10944,21128,Red Turtle
10362,846,2929 Productions
10362,856,Wild Bunch
10362,4384,Tempesta Films
1255,685,Cineclick Asia
1255,822,Happinet Pictures
1255,945,Cheongeoram
1255,946,CJ Capital Investment
179144,83,France 2 Cinéma
179144,1533,Indigo Film
179144,1677,Mediaset
179144,3366,Babe Films
179144,5358,Canal+
179144,6246,Medusa Film
179144,7981,Pathé
179144,11011,Fonds Eurimages du Conseil de l'Europe
179144,11248,Programme MEDIA de la Communauté Européenne
179144,11795,France Télévisions
179144,20416,Regione Lazio
179144,20418,Banca Popolare di Vicenza
179144,20419,Lazio Film Commission
179144,20420,Biscottificio Verona
86825,43,Fox Searchlight Pictures
86825,1645,Scott Free Productions
86825,9350,Indian Paintbrush
844,255,Paradis Films
844,354,Orly Films
844,19858,Shanghai Film Group Corporation
844,26492,Jet Tone Films
38448,1266,Octagon Films
38448,5267,Irish Film Board
38448,5703,Wayfare Entertainment
38448,5704,Little Wave Productions
38448,19961,Start Motion Pictures
38448,40605,Radio Telefís Éireann (RTÉ)
327,528,Bandai Visual Company
327,567,Office Kitano
327,6516,Tokyo FM Broadcasting Co.
327,11561,Recorded Picture Company (RPC)
327,11562,Fuzzy Bunny Films (I)
327,11563,Little Brother Inc.
21345,5552,Media Asia Films
21345,14714,China Film Group Corporation (CFGC)
21345,26240,Stellar Megamedia
21345,26241,Jiangsu Broadcasting System
21345,26242,Chuan Production Film Studio
61984,1393,Tokyo Broadcasting System (TBS)
61984,3363,Mainichi Broadcasting System (MBS)
61984,4649,Sedic
61984,6516,Tokyo FM Broadcasting Co.
61984,7093,Hokkaido Broadcasting Co.
61984,7912,Sedic International
61984,9149,Shogakukan
61984,11846,Hakuhodo DY Media Partners
61984,12383,Abe Shuji
61984,12384,Chubu-nippon Broadcasting Company (CBC)
61984,12385,RKB Mainichi Broadcasting Corporation
61984,12386,Robot Communications
61984,12387,Tohokushinsha Film
50601,17887,Midnight Sun Pictures
50601,24262,Dispictures
50601,24264,Georgia International Films
50601,24266,Rex Media
236751,559,TriStar Pictures
236751,3287,Screen Gems
236751,16314,Roth Films
107,441,Columbia Pictures Corporation
107,3287,Screen Gems
107,13419,SKA Films
8913,4,Paramount Pictures
927,56,Amblin Entertainment
927,6194,Warner Bros.
11,1,Lucasfilm
11,306,Twentieth Century Fox Film Corporation
291870,1632,Lionsgate
291870,1894,Josephson Entertainment
291870,11029,QED International
291870,28200,Ninjas Runnin' Wild Productions
291870,73666,Covert Media
291870,90185,BillBlock Media
907,8411,Metro-Goldwyn-Mayer (MGM)
45317,4,Paramount Pictures
12094,4,Paramount Pictures
10377,306,Twentieth Century Fox Film Corporation
10377,89303,Palo Vista Productions
10377,89304,Peter V. Miller Investment Corp.
249164,12,New Line Cinema
249164,8411,Metro-Goldwyn-Mayer (MGM)
9942,4,Paramount Pictures
9942,932,Mirage Enterprises
1817,711,Fox 2000 Pictures
10229,813,DiNovi Pictures
10229,5329,Pandora Pictures
10229,5367,Gaylord Films
10229,6194,Warner Bros.
687,406,Havoc
687,1382,PolyGram Filmed Entertainment
687,10163,Working Title Films
796,5,Columbia Pictures
796,505,Cruel Productions
796,506,Newmarket Capital Group
22804,1632,Lionsgate
22804,2061,Twisted Pictures
10156,306,Twentieth Century Fox Film Corporation
10156,5612,Brooksfilms
12837,43,Fox Searchlight Pictures
12837,431,Donners' Company
12837,6332,Dune Entertainment III
12837,12485,Overbrook Entertainment
17708,3929,Robert Simonds Productions
17708,9195,Touchstone Pictures
13937,33,Universal Pictures
13937,1280,Pacific Western
28932,60,United Artists
28932,4880,chateau productions
31909,16337,Cannon Pictures
167073,1508,Wildgaze Films
167073,5267,Irish Film Board
167073,7177,Item 7
167073,16486,Parallel Film Productions
3175,88,Hawk Films
3175,6194,Warner Bros.
3175,11272,Peregrine
14369,158,Spyglass Entertainment
14369,431,Donners' Company
14369,1171,Epsilon Motion Pictures
14369,9195,Touchstone Pictures
16888,2822,SNL Studios
121826,288,BBC Films
121826,13151,Headline Pictures
10646,5,Columbia Pictures
10646,497,Revolution Studios
12149,995,Cinerenta Medienbeteiligungs KG
12149,5264,American Entertainment Partners L.P.
12149,11050,David Kirschner Productions
304357,288,BBC Films
304357,8088,Origin Pictures
20009,34,Sony Pictures
20009,3287,Screen Gems
1587,4,Paramount Pictures
30973,10167,Gospel of John Ltd.
30973,10168,Toronto Film Studios
30973,10169,Visual Bible International
63020,28205,"Samuel Goldwyn Company, The"
86829,694,StudioCanal
86829,5490,CBS Films
86829,20664,Anton Capital Entertainment (ACE)
13888,441,Columbia Pictures Corporation
42345,4,Paramount Pictures
42345,64771,Tamm Productions
11917,1632,Lionsgate
11917,2061,Twisted Pictures
14395,1569,Yash Raj Films
14395,19146,Dharma Productions
24137,14,Miramax Films
24137,186,Pyramide Productions
62,385,Stanley Kubrick Productions
62,8411,Metro-Goldwyn-Mayer (MGM)
601,33,Universal Pictures
601,56,Amblin Entertainment
13067,97,Castle Rock Entertainment
13067,3323,Land Films Inc.
13067,10039,Anonymous Content
88641,365,Nelson Entertainment
96399,41537,Dos Corazones
489,14,Miramax Films
489,2253,Lawrence Bender Productions
489,23201,Be Gentlemen Limited Partnership
214,35,Lions Gate Films
214,2061,Twisted Pictures
214,23019,Evolution Entertainment
10890,5848,Columbia Pictures Industries
1588,919,Beacon Communications
316727,33,Universal Pictures
316727,729,Why Not Productions
316727,2481,Platinum Dunes
316727,3172,Blumhouse Productions
10314,14,Miramax Films
10314,870,Tapestry Films
10314,1811,FilmColony
663,35,Lions Gate Films
663,2061,Twisted Pictures
11804,33,Universal Pictures
11804,1063,Brightlight Pictures
11804,1205,Endgame Entertainment
11804,3388,The Movie Network (TMN)
11804,8582,Canadian Film or Video Production Tax Credit (CPTC)
11804,11567,Province of British Columbia Film Incentive BC
11804,11573,Corus
11804,12026,Gold Circle Films
11804,55258,White Noise UK Ltd.
16781,35,Lions Gate Films
11873,514,Silver Screen Partners
11873,9195,Touchstone Pictures
9289,306,Twentieth Century Fox Film Corporation
9289,13630,Darryl F. Zanuck Productions
10414,5888,Walt Disney
1970,768,Ghost House Pictures
1970,829,Vertigo Entertainment
1970,830,Senator International
1970,4154,Colombia Pictures
1970,4710,Fellah Pictures
9614,33,Universal Pictures
9614,1606,Brillstein-Grey Entertainment
9614,3929,Robert Simonds Productions
8922,60,United Artists
8922,70,American Zoetrope
8922,995,Cinerenta Medienbeteiligungs KG
8922,21784,Cinerenta-Cinebeta
8922,21785,VCL Communications
1648,41,Orion Pictures
17917,441,Columbia Pictures Corporation
17917,1807,Warwick Film Productions
17917,3632,Romulus Films
74534,6735,Participant Media
74534,6736,Imagenation Abu Dhabi FZ
19405,3475,Walt Disney Television Animation
19405,4254,Disney Toon Studio
9355,2537,Kennedy Miller Productions
10999,306,Twentieth Century Fox Film Corporation
10999,396,SLM Production Group
10999,1885,Silver Pictures
321258,126,Lakeshore Entertainment
321258,829,Vertigo Entertainment
321258,2912,Diamond Films
321258,18880,Showtime Networks
321258,47729,STX Entertainment
44040,33,Universal Pictures
44040,2531,Media Rights Capital
44040,6006,Night Chronicles
44040,7295,Relativity Media
10426,12,New Line Cinema
280092,34,Sony Pictures
13938,559,TriStar Pictures
13938,2730,Motown Productions
13938,3088,Delphi III Productions
10163,12,New Line Cinema
10163,5570,Allied Vision
12182,5,Columbia Pictures
12182,771,Mandate Pictures
12182,1473,Depth of Field
12182,3287,Screen Gems
1832,6644,Lions Gate
1832,16934,View Askew Productions
15301,6194,Warner Bros.
10135,60,United Artists
10135,206,Star Partners II Ltd.
10135,1885,Silver Pictures
26352,175,Caravan Pictures
26352,915,Hollywood Pictures
20616,306,Twentieth Century Fox Film Corporation
20616,2150,Greenestreet Films
20616,18619,Cobalt Media Group
20616,33433,Furthur Films
20616,89630,Forrest Films
9794,1632,Lionsgate
15037,5,Columbia Pictures
227,70,American Zoetrope
227,6194,Warner Bros.
294272,2,Walt Disney Pictures
294272,3036,Walt Disney Studios Motion Pictures
11336,4,Paramount Pictures
11336,1176,Lorimar Film Entertainment
11336,10308,Dino De Laurentiis Company
283445,2514,Alliance Films
283445,3172,Blumhouse Productions
283445,7437,IM Global
283445,7625,Automatik Entertainment
283445,8147,Entertainment One
283445,69110,Tank Caterpillar
283445,69111,Steady Aim
88036,559,TriStar Pictures
88036,11317,Phoenix Pictures
88036,11341,Stage 6 Films
88036,11466,Akil Production Company
22824,33,Universal Pictures
22824,859,Saga Film
22824,1268,Focus Films
22824,12026,Gold Circle Films
22824,12234,Chambara Pictures
22824,26082,Dead Crow Productions
22824,63903,Fourth Kind Productions
11545,9195,Touchstone Pictures
42684,134,Rogue Pictures
42684,7295,Relativity Media
42684,10936,Hydraulx
42684,12007,Rat Entertainment
42684,12158,Transmission Pictures
268238,43,Fox Searchlight Pictures
268238,6735,Participant Media
268238,30037,Blueprint Pictures
41823,33,Universal Pictures
41823,4319,40 Acres & A Mule Filmworks
9362,33,Universal Pictures
9362,3851,No Frills Film Production
9902,491,Summit Entertainment
9902,506,Newmarket Capital Group
9902,508,Regency Enterprises
9902,5755,Constantin Film Produktion
9902,24211,Stan Winston Studio
9902,24212,Media Cooperation One
9902,53350,DCP Wrong Turn Productions
14729,60,United Artists
9455,12,New Line Cinema
9455,3480,Illusion Entertainment Group
103731,7493,FilmNation Entertainment
103731,10892,Everest Entertainment
10090,4,Paramount Pictures
10090,215,Double Feature Films
10090,216,Jersey Films
10090,306,Twentieth Century Fox Film Corporation
10090,7480,Comedy Central Films
10090,37845,Principato-Young Entertainment
10090,89635,High Sierra Carpeting
75900,288,BBC Films
75900,308,The Weinstein Company
75900,2452,UK Film Council
75900,10247,Lip Sync Post
75900,22153,Trademark Films
9515,14,Miramax Films
328425,3172,Blumhouse Productions
328425,32299,Blue-Tongue Films
328425,39649,Huayi Brothers Media
328425,47729,STX Entertainment
328425,69542,Ahimsa Films
1542,306,Twentieth Century Fox Film Corporation
1542,7458,Cubicle Inc.
10490,12,New Line Cinema
10490,594,Capella International
10490,596,KC Medien AG
87093,308,The Weinstein Company
87093,2293,Silverwood Films
87093,8600,Electric City Entertainment
87093,8601,Tim Burton Productions
10029,7380,Initial Entertainment Group (IEG)
10029,10201,Interscope Communications
10029,38085,VBT Productions
10029,38086,Ballpark Productions Partnership
11507,441,Columbia Pictures Corporation
11507,7585,Delphi II Productions
37931,7295,Relativity Media
87818,2150,Greenestreet Films
87818,7295,Relativity Media
87818,8852,Virgin Produced
87818,8890,Wessler Entertainment
87818,8891,Witness Protection Films
88005,771,Mandate Pictures
88005,9350,Indian Paintbrush
88005,10039,Anonymous Content
88005,10146,Focus Features
73,12,New Line Cinema
73,924,The Turman-Morrissey Company
73,11308,Savoy Pictures
14283,164,Rhombus Media
14283,181,Channel Four Films
209403,12622,Darko Entertainment
209403,25975,Aggregate Film
7942,2245,Entertainment Films
7942,2246,Material Entertainment
7942,6847,Beech Hill Films
73247,33,Universal Pictures
253331,14580,Treehouse Pictures
9952,8411,Metro-Goldwyn-Mayer (MGM)
256924,6831,Big Indie Pictures
256924,33603,ShivHans Pictures
82532,9350,Indian Paintbrush
2088,10163,Working Title Films
2088,31080,Polygram Filmed Entertainment
2088,36907,Hilary Henkin
10388,2188,Artisan Entertainment
1640,2087,Blackfriars Bridge Films
1640,2448,Yari Film Group
1640,12260,Bob Yari Productions
1640,19528,ApolloProScreen Filmproduktion
1640,25432,Bull's Eye Entertainment
1640,25433,DEJ Productions
1640,25434,Harris Company
25520,247,Granada Film Productions
25520,718,Arts Council of England
25520,744,Diaphana Films
25520,980,The Glasgow Film Fund
25520,1270,National Lottery
25520,4343,Showtime Networks
25520,6705,Filmfour
25520,8256,"Scottish Arts Council, The"
25520,65681,Three Rivers Production
25520,65682,Progres Film Distribution
25520,65683,Kinowelt Median
329440,32300,Lava Bear Films
329440,51860,AI-Film
329440,69579,Phantom Four Films
47890,41,Orion Pictures
47890,78905,S & L Films
252512,258,Scott Rudin Productions
252512,41077,A24
55720,491,Summit Entertainment
55720,1089,Witt/Thomas Productions
55720,1473,Depth of Field
55720,28707,McLaughlin Films
55720,28708,Lime Orchard Productions
29076,915,Hollywood Pictures
29076,4258,Fortis Films
68812,1872,Bleiberg Entertainment
68812,10254,Millennium Films
73567,6633,Voltage pictures
73567,9015,Worldview Entertainment
73567,21817,ANA Media
73567,37833,Picture Perfect (I)
41479,2147,Echo Lake Productions
41479,3870,Premiere Picture
1989,539,Block 2 Pictures
1989,540,Jet Tone Production
1989,694,StudioCanal
1989,839,Lou Yi Inc.
12779,3287,Screen Gems
12779,13419,SKA Films
12779,57736,Codi S.p.a.
101173,288,BBC Films
101173,1260,Synchronistic Pictures
101173,4564,Icon Entertainment International
101173,9987,Lipsync Productions
101173,22310,Atlantic Swiss Productions
101173,23558,Hermetof Pictures
101173,23559,Magna Films
101173,23560,Kalkronkie
101173,23561,Artemis Films
101173,23563,Lonely Dragon
101173,44091,Magnolia Mae Films
20178,1030,Magnolia Pictures
20178,7357,Jerkschool Productions
78149,915,Hollywood Pictures
78149,1504,Cinergi Pictures Entertainment
245846,9015,Worldview Entertainment
25186,2780,Cube Vision
25186,7405,Dimension Films
217708,68384,Filmhuset Gruppen
217708,68385,Leiknar Myndir
78383,6644,Lions Gate
78383,7035,Lions Gate Entertainments
16614,14,Miramax Films
16614,737,Sidney Kimmel Entertainment
16614,10059,This Is That Productions
9700,35,Lions Gate Films
10471,12,New Line Cinema
667,7576,Eon Productions
86837,223,Les Films du Losange
86837,224,Wega Film
86837,1972,X-Filme Creative Pool
10306,8411,Metro-Goldwyn-Mayer (MGM)
11576,60,United Artists
11576,8040,Casey Productions
219,49,El Deseo
62215,76,Zentropa Entertainments
62215,118,Det Danske Filminstitut
62215,119,Danmarks Radio (DR)
62215,321,Memfis Film
62215,850,Eurimages
62215,3221,Sveriges Television (SVT)
62215,5358,Canal+
62215,6301,CinéCinéma
62215,7777,Slot Machine
62215,8288,Zentropa International Sweden
62215,8289,Zentropa International Köln
62215,11239,Liberator Productions
62215,14804,Swedish Film Institute
62215,17298,Centre National du Cinéma et de L'image Animée (CNC)
62215,17513,Film i Väst
62215,27897,Filmstiftung Nordrhein-Westfalen
62215,38069,Legion Entertainment
62215,38071,Edition Video
62215,38072,Nordisk Film Distribution
348,306,Twentieth Century Fox Film Corporation
348,19747,Brandywine Productions
30497,12,New Line Cinema
30497,1197,Vortex
27586,1246,River Road Entertainment
27586,2648,Road Rebel
27586,4700,Linson Entertainment
14811,60,United Artists
14811,10154,Cartier Productions
14811,13219,"Mirisch Corporation, The"
660,7576,Eon Productions
660,8411,Metro-Goldwyn-Mayer (MGM)
40794,2441,Fandango
9400,12,New Line Cinema
16162,33,Universal Pictures
16162,4319,40 Acres & A Mule Filmworks
10585,60,United Artists
2359,308,The Weinstein Company
238636,33,Universal Pictures
238636,729,Why Not Productions
238636,2481,Platinum Dunes
238636,3172,Blumhouse Productions
238636,47354,5150 Action
11282,12,New Line Cinema
14181,12,New Line Cinema
1621,4,Paramount Pictures
1621,11142,Cinema Group Ventures
9656,7405,Dimension Films
9685,60,United Artists
14425,23596,Paul Schiff Productions
15568,1840,Elevation Filmworks
15568,87838,Ursa Major Films LLC
67675,306,Twentieth Century Fox Film Corporation
67675,19328,Ryan Murphy Productions
67675,24245,Twentieth Century Fox Television
250349,3823,TF1 Films Production
250349,4696,Same Player
250349,5870,Studio Canal
250349,31229,Cinéfrance 1888
39806,7274,Island Film Group
39806,7275,Trailblazer Films
39806,7276,Screen East
15699,3102,Renaissance Films
17926,126,Lakeshore Entertainment
17926,763,Intermedia Films
17926,995,Cinerenta Medienbeteiligungs KG
9671,4,Paramount Pictures
9671,15081,Rimfire Films
13483,308,The Weinstein Company
13483,547,Open City Films
13483,2152,GreeneStreet Films
1547,6194,Warner Bros.
25196,43,Fox Searchlight Pictures
25196,3864,Butcher's Run Films
25196,9325,Informant Media
16323,306,Twentieth Century Fox Film Corporation
175528,31835,Sneak Preview Productions
8069,4,Paramount Pictures
8069,1216,Dino de Laurentiis Cinematografica
8069,1497,Marianne Productions
16727,43,Fox Searchlight Pictures
16727,6235,Mirabai Films
272693,4022,Wonderland Sound and Vision
272693,5490,CBS Films
272693,42119,Vast Entertainment
10696,306,Twentieth Century Fox Film Corporation
10696,415,Laurence Mark Productions
10696,441,Columbia Pictures Corporation
10696,89627,Glitter Productions
10696,89628,Maroon Entertainment
29963,288,BBC Films
29963,866,Pathé Renn Productions
29963,2452,UK Film Council
29963,7584,Screen Australia
29963,8724,Australian Film Finance Corporation (AFFC)
29963,26716,Hopscotch Productions
29963,26717,Jan Chapman Pictures
26022,43,Fox Searchlight Pictures
26022,2343,Red Chillies Entertainment
26022,4450,Foxstar
152747,6742,Sudden Storm Productions
152747,7493,FilmNation Entertainment
152747,14580,Treehouse Pictures
152747,14861,Before the Door Pictures
152747,14862,Washington Square Films
152747,22146,Black Bear Pictures
1116,225,BIM Distribuzione
1116,707,Matador Pictures
1116,744,Diaphana Films
1116,1898,Bórd Scannán na hÉireann
1116,2274,Element Films
1116,2452,UK Film Council
1116,3012,Pathé Distribution
1116,5267,Irish Film Board
1116,7680,Tornasol Films
1116,12695,Sixteen Films
1116,12696,Regent Capital
1116,19929,EMC Produktion
1116,19930,Cinéart
1116,19931,TV3 Television Network Ireland
1116,19932,Filmcoopi Zürich
1116,19933,Oil Flick Films No.2
185008,19146,Dharma Productions
11620,8411,Metro-Goldwyn-Mayer (MGM)
680,14,Miramax Films
680,59,A Band Apart
680,216,Jersey Films
242582,2266,Bold Films
242582,24049,Sierra / Affinity
11217,43,Fox Searchlight Pictures
11217,2773,Broken Lizard Industries
11217,52949,Coconut Pete Productions
15121,306,Twentieth Century Fox Film Corporation
15121,6304,Robert Wise Productions
15121,6305,Argyle Enterprises
2619,9195,Touchstone Pictures
773,43,Fox Searchlight Pictures
773,2570,Bona Fide Productions
773,12808,Big Beach Films
235,5,Columbia Pictures
235,1153,Act III Communications
235,90896,The Body
235,90897,Act III
170,284,DNA Films
170,10889,British Film Council
10734,4,Paramount Pictures
10734,15298,Malpaso Company
40807,491,Summit Entertainment
40807,771,Mandate Pictures
225565,14580,Treehouse Pictures
668,60,United Artists
668,7576,Eon Productions
668,10761,Danjaq
11596,12,New Line Cinema
14429,306,Twentieth Century Fox Film Corporation
14429,81132,Grand March Productions
14429,81133,Amy Robinson Productions
13751,35,Lions Gate Films
13751,846,2929 Productions
13751,879,Out of the Blue... Entertainment
13751,1708,Starbucks Entertainment
13751,5227,Cinema Gypsy Productions
9490,33,Universal Pictures
14536,1632,Lionsgate
14536,2923,Edmonds Entertainment Group (EEG)
14536,2924,Epidemic Pictures
14536,11565,The Safran Company
14536,12026,Gold Circle Films
1359,35,Lions Gate Films
1359,6455,Edward R. Pressman Film
1359,15231,Muse Productions
9962,43,Fox Searchlight Pictures
9962,29602,Hungry Eye Lowland Pictures B.V.
9962,29603,Flan de Coco Films
15049,7169,Park Ex Pictures
15049,88298,Sortie 22
22821,2461,Chris Brinker Productions
22821,11341,Stage 6 Films
37735,3287,Screen Gems
37735,7291,Olive Bridge Entertainment
10873,831,Saturn Films
51588,2,Walt Disney Pictures
51588,2201,Rickshaw Productions
291270,32542,Starburns Industries
44009,9349,Film4
44009,10100,Thin Man Films
13154,4234,Original Pictures
13154,6194,Warner Bros.
43923,10146,Focus Features
26306,915,Hollywood Pictures
198277,1785,Likely Story
198277,10105,Apatow Productions
198277,11448,Exclusive Media Group
198277,14319,Sycamore Pictures
7870,2297,Class 5 Films
13072,136,City Light Films
10288,35,Lions Gate Films
10288,2743,Astral Media
10288,4251,Anagram Pictures Inc.
44147,707,Matador Pictures
44147,2268,Isle of Man Film
44147,5644,Magic Light Pictures
44147,5705,CinemaNX
44147,6984,Cinema Four
44147,12696,Regent Capital
44147,23164,Entertainment Film Distributors
13197,446,Thinkfilm
251321,7543,Arcadia Motion Pictures
251321,10046,Wanda Visión S.A.
251321,11517,Buffalo Gal Pictures
149,528,Bandai Visual Company
149,882,Toho Company
149,3363,Mainichi Broadcasting System (MBS)
149,6999,Kodansha
149,9155,Tokyo Movie Shinsha (TMS)
149,10919,TMS Entertainment
149,10920,Akira Committee Company Ltd.
149,10921,Sumitomo Corporation
10425,8056,Eclectic pictures
10425,10254,Millennium Films
302,83,France 2 Cinéma
302,104,Canal Plus
302,147,Fidélité Productions
302,148,Gimages
302,149,FOZ
302,150,Headforce Ltd.
403,80,The Zanuck Company
403,2630,Majestic Films International
33542,12,New Line Cinema
33542,2521,Golden Harvest Company
9388,43,Fox Searchlight Pictures
9388,3567,Room 9 Entertainment
1691,35,Lions Gate Films
1691,1633,Next Entertainment
1691,3287,Screen Gems
24684,288,BBC Films
2610,1171,Epsilon Motion Pictures
2610,1172,Hyde Park Films
2610,1173,Shopgirl
2610,9195,Touchstone Pictures
11022,4,Paramount Pictures
11022,35,Lions Gate Films
11022,44,Cruise/Wagner Productions
12569,14,Miramax Films
73873,8717,Chrysalis Films
7735,5755,Constantin Film Produktion
301365,2266,Bold Films
301365,20580,Amazon Studios
301365,50481,Vendian Entertainment
301365,67574,Space Rocket Nation
25941,2395,HanWay Films
25941,2452,UK Film Council
25941,5374,Marv Films
7326,43,Fox Searchlight Pictures
7326,771,Mandate Pictures
681,60,United Artists
681,7576,Eon Productions
681,10761,Danjaq
238,4,Paramount Pictures
238,10211,Alfran Productions
535,4,Paramount Pictures
19913,43,Fox Searchlight Pictures
19913,4364,Watermark
19913,6332,Dune Entertainment III
713,418,New South Wales Film & Television Office
713,5186,The Australian Film Commission
713,7832,CiBy 2000
713,14089,Jan Chapman Productions
77930,8850,Extension 765
77930,34981,Iron Horse Entertainment (II)
253,60,United Artists
253,7576,Eon Productions
253,10761,Danjaq
57119,559,TriStar Pictures
57119,11341,Stage 6 Films
57119,14577,Sony Pictures Worldwide Acquisitions (SPWA)
57119,71959,TDJ Enterprises / New Dimensions Entertainment
57119,71960,Our Stories Films
3291,846,2929 Productions
3291,2030,Participant Productions
3291,11509,Warner Independent Pictures (WIP)
3291,14175,Davis Films
3291,14315,Section Eight Productions
3291,20451,Redbus Pictures
3291,51850,Tohokushinsha
398,58,Sony Pictures Classics
398,213,Cooper's Town Productions
398,214,Eagle Vision Inc.
398,11715,Manitoba Film and Video Production Tax Credit
398,12200,Province of British Columbia Production Services Tax Credit
398,54280,Infinity Media
398,54281,A-Line Pictures
8068,5,Columbia Pictures
8068,11705,Los Hooligans Productions
10803,8411,Metro-Goldwyn-Mayer (MGM)
682,60,United Artists
682,7576,Eon Productions
682,10761,Danjaq
10117,1885,Silver Pictures
10117,1887,Lorimar Motion Pictures
79316,306,Twentieth Century Fox Film Corporation
79316,1302,Davis Entertainment
79316,22213,TSG Entertainment
2074,14,Miramax Films
308639,14638,Forest Whitaker's Significant Productions
308639,15495,Revolt Films
308639,58445,IamOTHER Entertainment
22314,4380,Suntaur Entertainment Company
2662,33,Universal Pictures
2662,10370,Spectacle Entertainment Group
12573,2092,Mike Zoss Productions
12573,5870,Studio Canal
12573,7295,Relativity Media
12573,10146,Focus Features
12573,10163,Working Title Films
241771,7295,Relativity Media
241771,8840,Homegrown Pictures
241771,42321,Black Entertainment Television (BET)
241771,86115,Relativity Sports
241771,86116,Undisputed Cinema
11051,33,Universal Pictures
11051,5231,Cineplex-Odeon Films
14578,14,Miramax Films
14578,8014,Eagle Beach Productions
13006,7676,Entertainment
13006,15231,Muse Productions
13006,75037,Challenge Film Corporation
13006,75038,XYZ Funding N.V.
16651,3208,3Mark Entertainment
4251,1569,Yash Raj Films
14112,58,Sony Pictures Classics
14112,278,Propaganda Films
14112,10565,Good Machine
71859,288,BBC Films
71859,4748,Oscilloscope Laboratories
33676,5337,Tijuana Productions
33676,5338,Tiberius Film Productions
44835,7507,DRO Entertainment
44835,8869,The Last Picture Company
44835,8870,CatchPlay
44835,8871,Corner Store Entertainment
44835,8872,Filmula
44835,8873,Handsomecharlie Films
44835,42325,American Work
44835,49731,Dreamagine Entertainment
306745,215,Double Feature Films
306745,1205,Endgame Entertainment
306745,52053,High Frequency Entertainment
